Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
Could not open serial port
Please connect USB to the correct port
Will try again in 1 seconds
2 25.87 30 19.12 85658.1
3 30.82 30 -17.86 85658.1
1 14.25 30 -27.76 85666.4
2 25.87 30 -48.73 85666.5
3 19.06 30 3.6 85670.3
1 14.25 30 95.46 85674.6
2 25.87 30 47.38 85674.7
3 26.59 30 21.45 85678.6
1 54.17 30 12.56 85687
2 45.9 30 47.38 85691
3 32.69 30 21.45 85691.1
1 54.17 30 -93.11 85695.1
2 45.9 30 47.38 85698.9
3 35.11 30 21.45 85699
1 54.17 30 -93.11 85707.3
2 45.9 30 47.38 85707.3
3 34.53 30 21.45 85711
1 54.17 30 68.86 85715.3
2 45.9 30 -77.32 85719.4
3 27.93 30 -2.39 85719.4
1 54.17 30 20.61 85727.7
2 23.83 30 -17.67 85727.7
3 21.69 30 25.57 85727.8
1 54.17 30 -37.49 85735.9
2 27.18 30 -17.67 85735.9
3 35.86 30 57.02 85739.8
1 54.17 30 36.61 85748.1
2 27.18 30 31.18 85748.1
3 38.74 30 -8.77 85748.2
1 54.17 30 22.19 85756.4
2 27.18 30 -40.56 85756.4
3 22.04 30 -23.14 85760.4
1 54.17 30 0.55 85764.5
2 22.42 30 11.76 85764.6
3 21.45 30 55.34 85768.6
1 54.17 30 59.16 85777
2 22.42 30 54.87 85777.1
3 49.1 30 58.69 85777.1
1 54.17 30 59.16 85785.2
2 43.93 30 15.4 85789
3 37.29 30 -74.86 85789.1
1 18.9 30 -32.9 85797.2
2 43.93 30 15.4 85797.3
3 20.28 30 -15.79 85797.3
1 18.9 30 -32.9 85805.6
2 23.97 30 57.69 85805.7
3 37.29 30 64.25 85809.4
1 18.9 30 30.93 85813.9
2 23.97 30 47.26 85817.9
3 42.52 30 -15.73 85818
1 18.9 30 -111.28 85826.2
2 23.97 30 -84.35 85826.3
3 22.42 30 -41.88 85830
1 18.9 30 32.79 85838.3
2 23.97 30 10.75 85838.4
3 33.43 30 53.64 85842.1
1 18.9 30 48.17 85846.6
2 23.97 30 55.39 85846.6
3 44.94 30 3.69 85850.5
1 18.9 30 -43.58 85854.8
2 23.97 30 -19.61 85858.7
3 25.32 30 -54.3 85858.8
1 18.9 30 15.7 85867.1
2 23.97 30 -6.65 85867.2
3 21.94 30 38.81 85870.9
1 18.9 30 81.9 85875.2
2 23.97 30 88.03 85875.3
3 45.45 30 55.99 85879.1
1 18.9 30 -1.86 85887.6
2 23.97 30 20.42 85887.6
3 36.67 30 -56.75 85887.7
1 18.9 30 -35.24 85895.9
2 23.97 30 -50.03 85896
3 20.51 30 -12.85 85899.7
1 18.9 30 87.81 85903.9
2 23.97 30 36.76 85908
3 34.14 30 62.93 85908.1
1 18.9 30 -9.21 85916.1
2 43.93 30 41.12 85916.2
3 38.3 30 -0.08 85920
1 18.9 30 -56.73 85928.4
2 43.93 30 -47.83 85928.4
3 20.4 30 -20.89 85932.4
1 18.9 30 69.74 85936.7
2 43.93 30 22.48 85936.8
3 25.17 30 63.64 85940.7
1 18.9 30 7.65 85944.9
2 43.93 30 43.13 85948.9
3 44.18 30 40.1 85949
1 18.9 30 -71.5 85957.2
2 43.93 30 -6.56 85957.3
3 32.51 30 -50.18 85957.4
1 18.9 30 51.71 85965.2
2 22.29 30 16.08 85969.2
3 25.17 30 8.19 85969.2
1 18.9 30 49.79 85977.6
2 22.29 30 55.64 85981.7
3 33.06 30 39.92 85981.7
1 18.9 30 -67.29 85985.7
2 22.29 30 5.97 85985.8
3 36.88 30 5.55 85989.9
1 18.9 30 -67.29 85994
2 21.2 30 -27.16 85998.1
3 22.42 30 -13.76 85998.2
1 35.17 30 64.97 86006.4
2 21.2 30 -27.16 86006.5
3 32.01 30 53.53 86010.2
1 35.17 30 1.21 86014.3
2 21.2 30 38.43 86018.3
3 39.17 30 10.73 86018.4
1 35.17 30 -42.41 86026.8
2 21.2 30 -69.29 86026.9
3 23.69 30 -25.36 86026.9
1 35.17 30 74.91 86035
2 25.76 30 35.31 86039
3 30.47 30 47.04 86039.1
1 35.17 30 15.73 86042.9
2 25.76 30 38.25 86047.3
3 40.24 30 18.14 86047.5
1 35.17 30 -73.67 86055.6
2 25.76 30 -40.56 86055.7
3 27.17 30 -30.8 86059.3
1 25.95 30 40.76 86067.8
2 25.76 30 -40.56 86067.9
3 28.69 30 29.57 86071.7
1 25.95 30 40.76 86075.8
2 33.07 30 40.99 86075.9
3 35.3 30 22.01 86079.8
1 32.77 30 -50.78 86084.1
2 33.07 30 40.99 86088.2
3 25.86 30 -6.14 86088.3
1 32.77 30 12.36 86096.5
2 33.07 30 7.25 86096.6
3 25.57 30 36.08 86100.4
1 32.77 30 81.83 86108.7
2 33.07 30 66.09 86108.7
3 42.28 30 37.71 86108.8
1 32.77 30 -46.74 86117
2 33.07 30 -13.3 86117.1
3 35.7 30 -41.03 86120.8
1 32.77 30 -24.02 86125.1
2 33.07 30 -21.52 86129.2
3 21.08 30 -8.13 86129.3
1 32.77 30 92.87 86137.5
2 33.07 30 79.08 86137.6
3 37.88 30 59.95 86137.6
1 32.77 30 -66.37 86145.7
2 33.07 30 -3.29 86145.8
3 36.88 30 -18.99 86149.4
1 32.77 30 -98 86153.5
2 33.07 30 -38.95 86157.8
3 23.29 30 -13.98 86157.9
1 32.77 30 77.31 86165.9
2 33.07 30 65.29 86166
3 36.26 30 48.93 86169.8
1 32.77 30 -38.84 86178.2
2 33.07 30 5.25 86178.3
3 25.72 30 -10.91 86182.2
1 16.57 30 -21.75 86186.4
2 33.07 30 5.25 86186.5
3 19.28 30 36.83 86190.3
1 16.57 30 88.36 86194.5
2 33.07 30 69.52 86198.6
3 45.45 30 69.34 86198.6
1 49.44 30 -25.06 86206.8
2 33.07 30 69.52 86206.9
3 43.49 30 -56.61 86206.9
1 49.44 30 -70.9 86215.3
2 29.36 30 69.52 86215.4
3 21.94 30 -46.81 86219.2
1 49.44 30 98.7 86227.5
2 29.36 30 20.11 86227.6
3 29.34 30 55.95 86227.6
1 49.44 30 76.26 86235.8
2 29.36 30 63.37 86235.9
3 47.24 30 19.13 86239.5
1 49.44 30 -192.83 86243.6
2 29.36 30 -58.85 86247.9
3 28.09 30 -65.77 86248
1 49.44 30 -41.6 86256.1
2 29.36 30 -23.84 86256.2
3 23.29 30 24.96 86260.1
1 49.44 30 95.85 86264.3
2 29.36 30 87.64 86268.5
3 44.68 30 49.14 86268.5
1 49.44 30 5.51 86276.5
2 48.5 30 -17.46 86276.6
3 35.86 30 -53.01 86276.7
1 49.44 30 -86.72 86284.7
2 19.61 30 -17.46 86288.7
3 17.93 30 -8.89 86288.7
1 18.34 30 43.21 86297.2
2 19.61 30 -17.46 86297.2
3 31.3 30 74.83 86297.3
1 46.53 30 43.21 86305.4
2 19.61 30 -17.46 86305.5
3 64.92 30 74.83 86309.3
1 46.53 30 43.21 86317.7
2 19.61 30 -99.4 86317.8
3 74.29 30 74.83 86317.8
1 46.53 30 43.21 86325.9
2 31.35 30 -99.4 86326
3 77.46 30 74.83 86329.7
1 46.53 30 43.21 86338
2 31.35 30 -99.4 86342.1
3 76.51 30 74.83 86342.2
1 46.53 30 -110.1 86346.3
2 31.35 30 17.82 86346.4
3 67.61 30 -213.94 86350.3
1 46.53 30 -14.46 86354.4
2 31.35 30 20.23 86358.6
3 33.8 30 -169.41 86358.7
1 46.53 30 55.1 86366.7
2 31.35 30 26.23 86370.7
3 23.43 30 -0.39 86370.7
1 46.53 30 1.75 86374.9
2 30.32 30 18.94 86378.7
3 22.67 30 46.49 86378.8
1 46.53 30 -30.73 86391.4
2 25.76 30 18.94 86391.5
3 42.76 30 50.59 86391.5
1 46.53 30 52.4 86395.4
2 27.33 30 29.26 86399.5
3 48.27 30 -44.99 86399.6
1 46.53 30 31.79 86403.5
2 27.33 30 21.53 86407.7
3 29.34 30 -72.55 86407.8
1 21.4 30 -47.55 86416.1
2 27.33 30 -9.5 86416.1
3 21.45 30 17.1 86419.7
1 21.4 30 40.81 86423.8
2 27.33 30 54.41 86428
3 37.5 30 56.78 86428
1 21.4 30 9.66 86436.5
2 27.33 30 36.61 86436.6
3 38.3 30 -18.46 86440.3
1 21.4 30 -34.75 86444.5
2 27.33 30 -61.12 86448.6
3 21.2 30 -22.49 86448.8
1 21.4 30 40.41 86457
2 27.33 30 33.74 86457.1
3 30.99 30 58.02 86460.9
1 21.4 30 14.67 86464.9
2 27.33 30 40.69 86465
3 42.28 30 14.29 86468.7
1 22.3 30 -41.32 86473.1
2 27.33 30 -30.13 86477.3
3 25.72 30 -42.48 86477.4
1 22.3 30 36.59 86485.4
2 27.33 30 17.94 86485.5
3 28.22 30 35.35 86489.5
1 22.3 30 46.98 86493.6
2 27.33 30 70.28 86497.9
3 40.69 30 22.97 86498
1 22.3 30 -83.4 86506.1
2 27.33 30 -35.21 86506.2
3 26.86 30 -34.65 86509.8
1 22.3 30 -13.52 86513.9
2 27.33 30 -21.52 86518.3
3 23.56 30 29.51 86518.3
1 22.3 30 83.72 86530.6
2 27.33 30 76.68 86530.7
3 44.94 30 46.25 86530.8
1 22.3 30 -62.99 86534.7
2 27.33 30 -8.56 86538.6
3 40.02 30 -55.86 86538.7
1 22.3 30 -35.44 86547.1
2 27.33 30 -38.12 86547.1
3 22.54 30 -31.25 86547.2
1 22.3 30 69.9 86555
2 27.33 30 63.16 86559.1
3 37.29 30 51.12 86559.1
1 22.3 30 -47.87 86567.5
2 27.33 30 28.6 86567.6
3 36.67 30 -17.61 86567.7
1 22.3 30 -43.28 86575.8
2 27.33 30 -58.97 86575.9
3 20.75 30 -14.51 86579.6
1 22.3 30 65.12 86588
2 27.33 30 39.99 86588.1
3 38.09 30 60.09 86591.8
1 44.84 30 5.54 86596.3
2 27.33 30 39.99 86596.4
3 43.24 30 -21.59 86599.9
1 44.84 30 -70.71 86604.1
2 27.33 30 -62.58 86608.3
3 22.93 30 -47.36 86608.4
1 44.84 30 51.78 86616.6
2 27.33 30 6.02 86616.7
3 25.72 30 49.22 86616.8
1 44.84 30 45.11 86624.9
2 27.33 30 64.75 86625
3 44.68 30 35.54 86628.8
1 44.84 30 -90.41 86637.2
2 27.33 30 12.34 86637.3
3 30.64 30 -54.56 86637.4
1 44.84 30 -22.14 86645
2 27.33 30 -30.06 86649.1
3 24.34 30 15.64 86649.2
1 44.84 30 82.49 86653.2
2 27.33 30 65.35 86657.5
3 33.8 30 42.29 86657.6
1 44.84 30 -33.74 86665.9
2 27.33 30 17.81 86666
3 29.18 30 0.03 86669.5
1 44.84 30 -66.43 86673.9
2 27.33 30 -47.75 86678
3 20.87 30 18.07 86678.1
1 44.84 30 65.07 86686.4
2 27.33 30 55.31 86686.5
3 41.15 30 59.84 86690
1 44.84 30 -62.42 86694.2
2 27.33 30 34.75 86698.4
3 42.04 30 -36.64 86698.5
1 44.84 30 -85.69 86706.5
2 27.33 30 -71.11 86710.8
3 20.51 30 -41.08 86710.9
1 44.84 30 49.27 86714.8
2 27.33 30 25.13 86718.9
3 23.43 30 61.56 86719
1 44.84 30 27.66 86722.9
2 27.33 30 46.52 86727.2
3 47.51 30 47.38 86727.3
1 44.84 30 -58.29 86735.2
2 34.19 30 46.52 86739.2
3 32.69 30 -68.3 86739.3
1 44.84 30 1.66 86747.7
2 34.19 30 -6.02 86747.7
3 25.57 30 5.79 86747.8
1 44.84 30 62.55 86755.7
2 34.19 30 80.62 86759.9
3 37.67 30 36.42 86760
1 44.84 30 17.08 86763.8
2 34.19 30 21.33 86767.9
3 35.5 30 -19.14 86768
1 44.84 30 -94 86776.2
2 34.19 30 -72.19 86776.3
3 20.17 30 -8.31 86780
1 44.84 30 39.93 86784.4
2 34.19 30 24.02 86784.4
3 30.64 30 63.37 86788.5
1 44.84 30 26.61 86796.8
2 34.19 30 52.32 86796.8
3 43.69 30 16.21 86796.9
1 44.84 30 -52.99 86804.9
2 31.66 30 -21.21 86805
3 26.59 30 -49.33 86808.8
1 44.84 30 23.63 86817.1
2 31.66 30 6.89 86817.1
3 24.89 30 31.12 86817.2
1 44.84 30 61.47 86825.4
2 31.66 30 73.5 86825.4
3 40.47 30 39.82 86829.2
1 44.84 30 -58.77 86833.6
2 31.66 30 -6.97 86837.7
3 30.82 30 -33.19 86837.8
1 44.84 30 -18.79 86846.2
2 31.66 30 -9.87 86846.3
3 23.06 30 15.07 86849.9
1 44.84 30 84.16 86858.4
2 31.66 30 78.98 86858.5
3 40.47 30 49.01 86862.2
1 44.84 30 84.16 86866.4
2 38.94 30 -5.97 86866.4
3 38.09 30 -33.12 86870.2
1 44.84 30 -61.31 86874.4
2 38.94 30 -28.77 86874.5
3 22.54 30 -21.24 86878.6
1 44.84 30 64.63 86887
2 26.91 30 -28.77 86887.1
3 36.67 30 51.5 86887.1
1 44.84 30 -23.83 86895.1
2 26.91 30 26.69 86899.1
3 33.06 30 -14.11 86899.2
1 44.84 30 -36.81 86907.5
2 26.91 30 -68.56 86907.6
3 24.23 30 3.95 86907.7
1 30.75 30 -36.81 86915.5
2 24.77 30 53.65 86915.5
3 33.24 30 43.15 86919.3
1 30.75 30 1.82 86923.7
2 24.77 30 37.38 86927.8
3 34.33 30 3.16 86927.9
1 30.75 30 -62.46 86936.2
2 24.77 30 -58.42 86936.3
3 19.39 30 -2.46 86940
1 30.75 30 59.55 86944.3
2 24.77 30 16.62 86944.4
3 26.15 30 67.23 86948.2
1 30.75 30 37.88 86956.7
2 24.77 30 64.86 86956.8
3 47.51 30 33.78 86960.3
1 30.75 30 -108.78 86964.5
2 38.51 30 64.86 86968.8
3 30.3 30 -68.34 86968.9
1 30.75 30 -7.54 86977.1
2 38.51 30 -26.32 86977.2
3 19.62 30 16.7 86977.2
1 30.75 30 89.27 86985.2
2 38.51 30 81.43 86985.2
3 43.93 30 66.35 86989
1 30.75 30 -25.41 86997.5
2 38.51 30 14.04 86997.7
3 36.88 30 -50.31 86997.7
1 30.75 30 -63.43 87005.6
2 38.51 30 -90.05 87005.6
3 19.51 30 -15.02 87009.5
1 30.75 30 63.17 87013.7
2 38.51 30 32.77 87018
3 32.87 30 67.99 87018
1 30.75 30 63.43 87026.1
2 38.51 30 32.77 87026.2
3 46.7 30 6.35 87030.2
1 30.75 30 63.43 87038.5
2 38.51 30 32.77 87038.7
3 34.33 30 6.35 87038.8
1 30.75 30 63.43 87046.7
2 38.51 30 32.77 87046.8
3 30.82 30 6.35 87046.8
1 30.75 30 63.43 87054.7
2 38.51 30 32.77 87054.7
3 29.01 30 6.35 87058.8
1 30.75 30 63.43 87067.2
2 49 30 32.77 87067.3
3 27.01 30 6.35 87067.4
1 30.75 30 -212.35 87075.4
2 49 30 32.77 87075.5
3 25.72 30 30.64 87079.3
1 30.75 30 -60.26 87083.5
2 49 30 -62.49 87087.6
3 30.47 30 37.29 87087.7
1 30.75 30 45.69 87095.7
2 49 30 -0.2 87095.8
3 33.24 30 18.46 87099.6
1 30.75 30 19.29 87103.9
2 49 30 46.38 87108
3 31.47 30 4.69 87108.1
1 30.75 30 -28.55 87116.4
2 49 30 27.14 87116.5
3 24.48 30 13.43 87120.2
1 19.7 30 18.47 87124.4
2 49 30 -18.22 87128.5
3 27.32 30 43.52 87128.6
1 19.7 30 49.32 87136.8
2 49 30 31.73 87136.9
3 38.74 30 29.49 87136.9
1 31.27 30 -15.85 87144.8
2 49 30 18.59 87148.9
3 28.22 30 -22.75 87149
1 31.27 30 -3.39 87153.1
2 49 30 -7.07 87157.2
3 22.29 30 24.85 87157.3
1 31.27 30 80.13 87165.5
2 49 30 49.38 87165.6
3 40.02 30 54.7 87169.3
1 31.27 30 -27.8 87173.4
2 49 30 7.76 87177.7
3 34.14 30 -28.99 87177.8
1 31.27 30 -44.74 87185.8
2 49 30 -30.16 87185.9
3 25.86 30 0.37 87189.7
1 31.27 30 71.56 87194
2 49 30 53.9 87198.2
3 32.01 30 36.78 87198.2
1 31.27 30 -61.79 87206.5
2 49 30 30.08 87206.6
3 35.86 30 11.11 87206.7
1 19.7 30 -87.86 87214.6
2 49 30 -55.65 87218.6
3 23.06 30 -8.33 87218.8
1 19.7 30 49.78 87226.8
2 49 30 1.67 87227
3 25.32 30 50.68 87227.1
1 19.7 30 32.55 87234.9
2 49 30 43.12 87234.9
3 43.69 30 39.66 87238.8
1 19.7 30 -72.13 87243
2 49 30 -2.02 87247.1
3 32.51 30 -47.42 87247.2
1 19.7 30 6.02 87255.6
2 49 30 2.07 87255.7
3 26.15 30 8.47 87259.4
1 19.7 30 40.5 87263.5
2 49 30 66.61 87267.7
3 33.24 30 35.28 87267.7
1 19.7 30 11.34 87275.9
2 41.35 30 18.76 87276
3 32.36 30 4.85 87279.7
1 19.7 30 -26.31 87284.5
2 41.35 30 -52.37 87284.5
3 22.42 30 9.12 87288.2
1 19.7 30 56.03 87296.4
2 41.35 30 30.23 87296.5
3 34.14 30 53.99 87296.5
1 19.7 30 3.24 87304.7
2 41.35 30 28.47 87304.9
3 33.61 30 0.45 87308.7
1 19.7 30 -29.24 87317
2 41.35 30 -23.83 87317.2
3 19.28 30 2.92 87320.8
1 19.7 30 66.12 87325
2 41.35 30 36.93 87325
3 26.86 30 69.75 87328.9
1 19.7 30 10.26 87337.5
2 41.35 30 32.83 87337.6
3 45.19 30 32.17 87337.6
1 19.7 30 -69.08 87345.8
2 41.35 30 -44.16 87345.9
3 30.99 30 -54.78 87349.6
1 19.7 30 34.3 87353.8
2 41.35 30 16.87 87357.9
3 24.89 30 16.25 87358
1 19.7 30 37.89 87366
2 41.35 30 60.72 87366.1
3 34.53 30 41.83 87366.1
1 19.7 30 -44.85 87374.1
2 41.35 30 -17.18 87378.3
3 29.01 30 -1.32 87378.4
1 19.7 30 10.24 87386.7
2 41.35 30 -28.88 87386.8
3 24.09 30 21.23 87390.5
1 19.7 30 34.79 87399
2 41.35 30 59.85 87399.1
3 40.69 30 45.98 87402.9
1 19.7 30 14.6 87407.2
2 41.35 30 33.74 87407.3
3 43.69 30 -32.14 87410.8
1 19.7 30 -19.05 87415.2
2 41.35 30 -60.25 87415.2
3 24.34 30 -47.1 87419
1 19.7 30 42.69 87423.4
2 41.35 30 3.96 87427.5
3 25.46 30 44.63 87427.6
1 19.7 30 32.55 87435.5
2 41.35 30 49 87439.7
3 42.76 30 39.27 87439.8
1 19.7 30 -58.84 87447.9
2 41.35 30 -7.54 87448
3 36.67 30 -42.44 87448.1
1 19.7 30 2.41 87456.2
2 41.35 30 -1.29 87456.2
3 20.87 30 -11.99 87456.3
1 19.7 30 50.46 87464.2
2 41.35 30 62.1 87464.3
3 34.53 30 62.01 87468.4
1 19.7 30 14.48 87476.9
2 41.35 30 41.91 87477
3 36.06 30 -1.15 87480.6
1 19.7 30 -54.91 87484.9
2 41.35 30 -88.65 87488.9
3 19.51 30 -8.83 87489
1 19.7 30 43.83 87497.2
2 41.35 30 3.06 87497.2
3 23.82 30 68.94 87497.4
1 19.7 30 48.03 87505.2
2 41.35 30 55.67 87505.3
3 50.53 30 47.74 87509.1
1 19.7 30 -71.49 87513.3
2 41.35 30 1.85 87517.7
3 35.86 30 -81.13 87517.8
1 19.7 30 0.99 87526
2 18.12 30 -30.79 87526.1
3 18.87 30 -7.8 87529.9
1 19.7 30 71.85 87534.1
2 18.12 30 61.04 87538.1
3 37.08 30 72.18 87538.2
1 19.7 30 13.63 87546.3
2 18.12 30 52.42 87546.4
3 43 30 -13.8 87550.1
1 19.7 30 -103.78 87558.7
2 18.12 30 -95.11 87558.8
3 19.39 30 -43.4 87562.6
1 19.7 30 36 87566.9
2 18.12 30 -7.67 87567
3 19.06 30 69.63 87567
1 19.7 30 49.13 87575.1
2 18.12 30 72.15 87575.2
3 55.86 30 71.81 87579
1 19.7 30 -63.02 87583.1
2 18.12 30 11.77 87587.3
3 44.94 30 -107.54 87587.4
1 19.7 30 -28.31 87595.4
2 18.12 30 -73.84 87595.4
3 21.94 30 -52.94 87599.4
1 19.7 30 78.88 87607.9
2 21.33 30 -73.84 87608
3 37.08 30 57.05 87608
1 19.7 30 0.95 87616.1
2 21.33 30 45.73 87616.2
3 41.15 30 -13.64 87619.9
1 19.7 30 -75.24 87624.2
2 21.33 30 -65.92 87624.3
3 21.2 30 -34 87628.1
1 19.7 30 55.3 87636.3
2 21.33 30 4.71 87636.4
3 33.61 30 60.75 87636.4
1 52.82 30 41.93 87644.6
2 21.33 30 70.35 87648.7
3 45.71 30 3.83 87648.7
1 52.82 30 -108.05 87657
2 21.33 30 -43.46 87657.1
3 24.61 30 -57.1 87657.2
1 52.82 30 3.55 87665.2
2 21.33 30 -19.89 87665.3
3 21.08 30 43.37 87669.1
1 52.82 30 69.43 87673.3
2 21.33 30 73.32 87677.4
3 47.51 30 61.36 87677.6
1 52.82 30 -10.17 87685.4
2 21.33 30 7.01 87685.6
3 37.08 30 -65.98 87689.3
1 52.82 30 -21.36 87693.6
2 21.33 30 -59.55 87697.7
3 19.84 30 -13.85 87697.7
1 52.82 30 82.07 87706
2 21.33 30 47.12 87706
3 34.72 30 67.34 87706
1 52.82 30 -16.84 87714.2
2 21.33 30 42.08 87718.2
3 37.29 30 -1.89 87718.3
1 52.82 30 -64.82 87726.5
2 27.49 30 42.08 87726.5
3 20.4 30 -14.75 87730.3
1 52.82 30 59.1 87734.5
2 27.49 30 15.44 87738.6
3 32.51 30 64.71 87738.6
1 52.82 30 29.93 87747
2 27.49 30 42.77 87747.1
3 44.18 30 9.33 87747.1
1 52.82 30 -82.63 87755.2
2 27.49 30 -49.92 87759.3
3 24.48 30 -49.43 87759.4
1 52.82 30 17.66 87767.7
2 27.49 30 -18.51 87771.5
3 24.09 30 27.86 87771.5
1 52.82 30 17.66 87775.6
2 27.49 30 88.66 87775.6
3 40.02 30 27.86 87779.4
1 81.53 30 76.9 87783.8
2 27.49 30 88.66 87787.8
3 54.01 30 27.86 87787.9
1 81.53 30 76.9 87796.3
2 27.49 30 88.66 87796.4
3 53.39 30 27.86 87800.1
1 81.53 30 -290.57 87804.4
2 27.49 30 -294.64 87808.5
3 31.65 30 -112.17 87808.6
1 81.53 30 -60.6 87816.7
2 19.73 30 -294.64 87816.8
3 17.93 30 -3.45 87816.8
1 81.53 30 108.65 87824.7
2 19.73 30 71.35 87824.7
3 36.67 30 60.16 87828.8
1 81.53 30 52.38 87832.9
2 19.73 30 22.72 87837.1
3 41.15 30 -28.41 87837.2
1 81.53 30 -168 87845.3
2 19.73 30 -104.07 87849.4
3 20.75 30 -50.84 87849.5
1 81.53 30 10.39 87857.7
2 19.73 30 10.91 87857.8
3 26.3 30 46.19 87857.9
1 81.53 30 65.14 87865.8
2 19.73 30 79.73 87865.8
3 44.94 30 18.74 87869.5
1 81.53 30 -38.17 87873.9
2 19.73 30 -14.63 87878.1
3 29.01 30 -69.74 87878.1
1 81.53 30 7.34 87886.4
2 15.6 30 -14.63 87886.5
3 18.87 30 4.88 87886.6
1 32.77 30 73.06 87894.5
2 15.6 30 91.94 87898.3
3 33.8 30 55.9 87898.4
1 32.77 30 14.69 87906.6
2 15.6 30 66.15 87906.7
3 38.52 30 -13.59 87906.9
1 32.77 30 -110.36 87914.8
2 15.6 30 -135.38 87914.8
3 19.39 30 -37.18 87918.9
1 32.77 30 46.84 87923
2 15.6 30 -8.42 87927.3
3 26.01 30 53.44 87927.4
1 32.77 30 58.33 87935.6
2 15.6 30 81.91 87935.7
3 44.43 30 20.73 87939.4
1 32.77 30 -103.34 87943.6
2 15.6 30 -18.6 87947.5
3 26.74 30 -66.67 87947.6
1 32.77 30 10.78 87955.8
2 15.6 30 -12.45 87955.9
3 22.29 30 16.78 87955.9
1 36.42 30 53.73 87964.1
2 15.6 30 79.91 87964.2
3 36.06 30 39.3 87968.1
1 36.42 30 -4.46 87976.5
2 15.6 30 17.83 87976.6
3 29.5 30 -24.52 87976.6
1 15.99 30 -4.46 87984.6
2 15.6 30 -56.98 87984.7
3 18.12 30 3.28 87988.5
1 15.99 30 92.92 87992.7
2 15.6 30 41.06 87996.9
3 29.5 30 60.48 87997
1 15.99 30 -38.48 88004.9
2 15.6 30 40.66 88005
3 39.79 30 3.85 88009
1 18.45 30 -51.89 88013.1
2 15.6 30 -54.75 88017.2
3 23.16 30 -42.84 88017.3
1 18.45 30 80.64 88025.4
2 15.6 30 26.19 88025.5
3 29.01 30 35.31 88029.5
1 18.45 30 4.3 88033.7
2 15.6 30 27.67 88037.9
3 32.18 30 6.22 88038
1 18.45 30 -50.8 88045.9
2 15.6 30 -2.83 88046
3 20.63 30 -4.66 88049.8
1 18.45 30 72.29 88054.2
2 15.6 30 51.85 88058.2
3 30.99 30 48.1 88058.3
1 18.45 30 25.32 88066.6
2 45.64 30 20.68 88066.6
3 35.7 30 1.53 88066.7
1 18.45 30 -91.89 88074.7
2 45.64 30 -53.76 88078.7
3 19.39 30 -22.17 88078.8
1 18.45 30 49.84 88087.1
2 45.64 30 38.61 88087.2
3 27.47 30 54.36 88087.2
1 18.45 30 40.32 88095.2
2 45.64 30 63.71 88095.2
3 42.76 30 14.28 88098.9
1 18.45 30 -82.53 88103.3
2 45.64 30 -52.36 88107.5
3 25.17 30 -57.42 88107.6
1 18.45 30 23.22 88115.8
2 17.01 30 4.58 88115.9
3 22.54 30 25.51 88119.6
1 18.45 30 69.59 88123.9
2 17.01 30 84.74 88127.9
3 39.39 30 38.94 88128
1 18.45 30 -55.62 88136.1
2 17.01 30 22.6 88136.2
3 31.3 30 -40.35 88139.9
1 18.45 30 -26.8 88144.1
2 17.01 30 -84.44 88144.2
3 17.52 30 0.11 88148.3
1 18.45 30 98.52 88156.5
2 17.01 30 36.52 88156.5
3 34.91 30 64.31 88156.5
1 44.62 30 -10.48 88164.7
2 17.01 30 43.1 88164.7
3 38.95 30 -17.48 88168.6
1 17.38 30 -45.89 88176.9
2 17.01 30 43.1 88177
3 19.94 30 -37.69 88177
1 17.38 30 85.3 88185.2
2 17.01 30 54.17 88185.2
3 34.72 30 52.4 88189
1 17.38 30 -23.1 88193.3
2 17.01 30 61.38 88197.4
3 37.5 30 -16.38 88197.4
1 17.38 30 -63.85 88205.9
2 17.01 30 -93.55 88206
3 20.17 30 -30.28 88209.6
1 17.38 30 71.38 88214
2 17.01 30 22.69 88217.9
3 30.99 30 51.39 88218.1
1 17.38 30 0.46 88226.1
2 17.01 30 40.19 88226.2
3 35.86 30 2.5 88226.2
1 17.38 30 -70.4 88234.3
2 17.01 30 -27.8 88234.3
3 20.17 30 -22.01 88238.4
1 17.38 30 75.08 88246.7
2 17.01 30 34.11 88246.8
3 31.3 30 51.46 88246.8
1 17.38 30 21.61 88255.1
2 17.01 30 50.44 88255.2
3 43.24 30 1 88258.9
1 17.38 30 -94.4 88263.1
2 17.01 30 -60.11 88267.2
3 22.67 30 -59.06 88267.3
1 17.38 30 51.21 88275.3
2 17.01 30 2.46 88275.4
3 26.3 30 38.81 88279.1
1 17.38 30 43.43 88283.6
2 37.91 30 85.51 88287.7
3 41.15 30 20.92 88287.8
1 17.38 30 -91.26 88296
2 37.91 30 -14.86 88296.1
3 26.3 30 -48.55 88296.2
1 17.38 30 9.37 88304.1
2 37.91 30 -21.08 88308.1
3 22.16 30 20.74 88308.2
1 17.38 30 89.49 88312.2
2 37.91 30 87.12 88316.2
3 38.3 30 41.67 88316.3
1 17.38 30 -76.85 88324.4
2 37.91 30 8.7 88328.5
3 28.85 30 -34.04 88328.6
1 17.38 30 -22.91 88332.5
2 37.91 30 -47.35 88336.9
3 24.89 30 8.21 88337
1 17.38 30 90.31 88345.1
2 37.91 30 66.38 88345.2
3 34.91 30 28.15 88349
1 17.38 30 -72.31 88353.2
2 37.91 30 3.73 88357.1
3 27.32 30 -16.95 88357.1
